s_id,semester,club_id,position,member_flag,assistant_manager_flag,manager_flag
6bd58714d42dacf5db0d92be23cd9b15,1032,A017,1,Y,N,N
6bd58714d42dacf5db0d92be23cd9b15,1041,A017,1,Y,N,N
6bd58714d42dacf5db0d92be23cd9b15,1042,A017,1,Y,N,N
1e7e2a61e92dc22aa3df54112c206c1e,1021,A017,1,Y,N,N
1e7e2a61e92dc22aa3df54112c206c1e,1022,A017,1,Y,N,N
1e7e2a61e92dc22aa3df54112c206c1e,1031,A017,1,Y,N,N
1e7e2a61e92dc22aa3df54112c206c1e,1032,A017,1,Y,N,N
1e7e2a61e92dc22aa3df54112c206c1e,1041,A017,1,Y,N,N
1e7e2a61e92dc22aa3df54112c206c1e,1042,A017,1,Y,N,N
c5cb13b64128b3bb45d83ea1301de7da,1021,A017,1,Y,N,N
c5cb13b64128b3bb45d83ea1301de7da,1022,A017,1,Y,N,N
c5cb13b64128b3bb45d83ea1301de7da,1031,A017,1,Y,N,N
c5cb13b64128b3bb45d83ea1301de7da,1032,A017,1,Y,N,N
c5cb13b64128b3bb45d83ea1301de7da,1041,A017,1,Y,N,N
c5cb13b64128b3bb45d83ea1301de7da,1042,A017,1,Y,N,N
19bcf1e76326e79c85fc73b51cdc146b,1021,A017,1,Y,N,N
19bcf1e76326e79c85fc73b51cdc146b,1022,A017,1,Y,N,N
19bcf1e76326e79c85fc73b51cdc146b,1031,A017,1,Y,N,N
19bcf1e76326e79c85fc73b51cdc146b,1032,A017,1,Y,N,N
19bcf1e76326e79c85fc73b51cdc146b,1041,A017,1,Y,N,N
19bcf1e76326e79c85fc73b51cdc146b,1042,A017,1,Y,N,N
fa11c8e63d4b3aa9a0503f5881171034,1021,A017,1,Y,N,N
fa11c8e63d4b3aa9a0503f5881171034,1022,A017,1,Y,N,N
fa11c8e63d4b3aa9a0503f5881171034,1031,A017,1,Y,N,N
fa11c8e63d4b3aa9a0503f5881171034,1032,A017,1,Y,N,N
fa11c8e63d4b3aa9a0503f5881171034,1041,A017,1,Y,N,N
fa11c8e63d4b3aa9a0503f5881171034,1042,A017,1,Y,N,N
f3584096b352e07531a381d27d98e827,1021,A017,1,Y,N,N
f3584096b352e07531a381d27d98e827,1022,A017,1,Y,N,N
f3584096b352e07531a381d27d98e827,1031,A017,1,Y,N,N
f3584096b352e07531a381d27d98e827,1032,A017,1,Y,N,N
f3584096b352e07531a381d27d98e827,1041,A017,1,Y,N,N
f3584096b352e07531a381d27d98e827,1042,A017,1,Y,N,N
ecfcb9cc294953305299180b9e4afc53,1021,A017,1,Y,N,N
ecfcb9cc294953305299180b9e4afc53,1022,A017,1,Y,N,N
ecfcb9cc294953305299180b9e4afc53,1031,A017,1,Y,N,N
ecfcb9cc294953305299180b9e4afc53,1032,A017,1,Y,N,N
ecfcb9cc294953305299180b9e4afc53,1041,A017,1,Y,N,N
ecfcb9cc294953305299180b9e4afc53,1042,A017,1,Y,N,N
ecfcb9cc294953305299180b9e4afc53,1051,A017,1,Y,N,N
ecfcb9cc294953305299180b9e4afc53,1052,A017,1,Y,N,N
bdc99cd24739e62363d78e4e5bd8d487,1021,A017,1,Y,N,N
bdc99cd24739e62363d78e4e5bd8d487,1022,A017,1,Y,N,N
bdc99cd24739e62363d78e4e5bd8d487,1031,A017,1,Y,N,N
bdc99cd24739e62363d78e4e5bd8d487,1032,A017,1,Y,N,N
bdc99cd24739e62363d78e4e5bd8d487,1041,A017,1,Y,N,N
bdc99cd24739e62363d78e4e5bd8d487,1042,A017,1,Y,N,N
ddf8fc2a272ca6d5bc381a4da823672f,1021,A017,1,Y,N,N
ddf8fc2a272ca6d5bc381a4da823672f,1022,A017,1,Y,N,N
ddf8fc2a272ca6d5bc381a4da823672f,1031,A017,1,Y,N,N
ddf8fc2a272ca6d5bc381a4da823672f,1032,A017,1,Y,N,N
ddf8fc2a272ca6d5bc381a4da823672f,1041,A017,1,Y,N,N
ddf8fc2a272ca6d5bc381a4da823672f,1042,A017,1,Y,N,N
bb9009115bb1f88b01b9a61dcbc111d7,1021,A017,1,Y,N,N
bb9009115bb1f88b01b9a61dcbc111d7,1022,A017,1,Y,N,N
bb9009115bb1f88b01b9a61dcbc111d7,1031,A017,1,Y,N,N
bb9009115bb1f88b01b9a61dcbc111d7,1032,A017,1,Y,N,N
bb9009115bb1f88b01b9a61dcbc111d7,1041,A017,1,Y,N,N
bb9009115bb1f88b01b9a61dcbc111d7,1042,A017,1,Y,N,N
bb9009115bb1f88b01b9a61dcbc111d7,1051,A017,1,Y,N,N
bb9009115bb1f88b01b9a61dcbc111d7,1052,A017,1,Y,N,N
b9f80a3633807f36eab2a60b0b4fbc77,1021,A017,1,Y,N,N
b9f80a3633807f36eab2a60b0b4fbc77,1022,A017,1,Y,N,N
b9f80a3633807f36eab2a60b0b4fbc77,1031,A017,1,Y,N,N
b9f80a3633807f36eab2a60b0b4fbc77,1032,A017,1,Y,N,N
b9f80a3633807f36eab2a60b0b4fbc77,1041,A017,1,Y,N,N
b9f80a3633807f36eab2a60b0b4fbc77,1042,A017,1,Y,N,N
443bf7ab5941de30e0c8a9436c97168a,1021,A017,1,Y,N,N
443bf7ab5941de30e0c8a9436c97168a,1022,A017,1,Y,N,N
443bf7ab5941de30e0c8a9436c97168a,1031,A017,1,Y,N,N
443bf7ab5941de30e0c8a9436c97168a,1032,A017,1,Y,N,N
443bf7ab5941de30e0c8a9436c97168a,1041,A017,1,Y,N,N
443bf7ab5941de30e0c8a9436c97168a,1042,A017,1,Y,N,N
7f1b01b57baf9433cc8152443ed0f573,1021,D016,1,Y,N,N
7f1b01b57baf9433cc8152443ed0f573,1022,D016,1,Y,N,N
7f1b01b57baf9433cc8152443ed0f573,1031,D016,1,Y,N,N
7f1b01b57baf9433cc8152443ed0f573,1032,D016,1,Y,N,N
7f1b01b57baf9433cc8152443ed0f573,1041,D016,1,Y,N,N
7f1b01b57baf9433cc8152443ed0f573,1042,D016,1,Y,N,N
7f1b01b57baf9433cc8152443ed0f573,1051,D016,1,Y,N,N
7f1b01b57baf9433cc8152443ed0f573,1052,D016,1,Y,N,N
8516cd5528b0e4efedcdb7f1bdc6b8c3,1021,D016,1,Y,N,N
8516cd5528b0e4efedcdb7f1bdc6b8c3,1022,D016,1,Y,N,N
8516cd5528b0e4efedcdb7f1bdc6b8c3,1031,D016,1,Y,N,N
8516cd5528b0e4efedcdb7f1bdc6b8c3,1032,D016,1,Y,N,N
8516cd5528b0e4efedcdb7f1bdc6b8c3,1041,D016,1,Y,N,N
8516cd5528b0e4efedcdb7f1bdc6b8c3,1042,D016,1,Y,N,N
8516cd5528b0e4efedcdb7f1bdc6b8c3,1051,D016,1,Y,N,N
8516cd5528b0e4efedcdb7f1bdc6b8c3,1052,D016,1,Y,N,N
0f848b6a43c56d121c048a20c975b431,1021,D016,1,Y,N,N
0f848b6a43c56d121c048a20c975b431,1022,D016,1,Y,N,N
0f848b6a43c56d121c048a20c975b431,1031,D016,1,Y,N,N
0f848b6a43c56d121c048a20c975b431,1032,D016,1,Y,N,N
0f848b6a43c56d121c048a20c975b431,1041,D016,1,Y,N,N
0f848b6a43c56d121c048a20c975b431,1042,D016,1,Y,N,N
0f848b6a43c56d121c048a20c975b431,1051,D016,1,Y,N,N
0f848b6a43c56d121c048a20c975b431,1052,D016,1,Y,N,N
0f3cf4d65a507935a0e5bd209da333d2,1021,D016,1,Y,N,N
0f3cf4d65a507935a0e5bd209da333d2,1022,D016,1,Y,N,N
0f3cf4d65a507935a0e5bd209da333d2,1031,D016,1,Y,N,N
0f3cf4d65a507935a0e5bd209da333d2,1032,D016,1,Y,N,N
0f3cf4d65a507935a0e5bd209da333d2,1041,D016,1,Y,N,N
0f3cf4d65a507935a0e5bd209da333d2,1042,D016,1,Y,N,N
0f3cf4d65a507935a0e5bd209da333d2,1051,D016,1,Y,N,N
0f3cf4d65a507935a0e5bd209da333d2,1052,D016,1,Y,N,N
d7a2fc7948a66521db97ca9788f8c24c,1021,D016,1,Y,N,N
d7a2fc7948a66521db97ca9788f8c24c,1022,D016,1,Y,N,N
d7a2fc7948a66521db97ca9788f8c24c,1031,D016,1,Y,N,N
d7a2fc7948a66521db97ca9788f8c24c,1032,D016,1,Y,N,N
d7a2fc7948a66521db97ca9788f8c24c,1041,D016,1,Y,N,N
d7a2fc7948a66521db97ca9788f8c24c,1042,D016,1,Y,N,N
d7a2fc7948a66521db97ca9788f8c24c,1051,D016,1,Y,N,N
d7a2fc7948a66521db97ca9788f8c24c,1052,D016,1,Y,N,N
1150da49f665a34cd4e6cb7471dfb9db,1021,D016,1,Y,N,N
1150da49f665a34cd4e6cb7471dfb9db,1022,D016,1,Y,N,N
1150da49f665a34cd4e6cb7471dfb9db,1031,D016,1,Y,N,N
1150da49f665a34cd4e6cb7471dfb9db,1032,D016,1,Y,N,N
1150da49f665a34cd4e6cb7471dfb9db,1041,D016,1,Y,N,N
1150da49f665a34cd4e6cb7471dfb9db,1042,D016,1,Y,N,N
1150da49f665a34cd4e6cb7471dfb9db,1051,D016,1,Y,N,N
1150da49f665a34cd4e6cb7471dfb9db,1052,D016,1,Y,N,N
6d952270b5c142e5424bd0e25d040e88,1021,D016,1,Y,N,N
6d952270b5c142e5424bd0e25d040e88,1022,D016,1,Y,N,N
6d952270b5c142e5424bd0e25d040e88,1031,D016,1,Y,N,N
6d952270b5c142e5424bd0e25d040e88,1032,D016,1,Y,N,N
6d952270b5c142e5424bd0e25d040e88,1041,D016,1,Y,N,N
6d952270b5c142e5424bd0e25d040e88,1042,D016,1,Y,N,N
6d952270b5c142e5424bd0e25d040e88,1051,D016,1,Y,N,N
6d952270b5c142e5424bd0e25d040e88,1052,D016,1,Y,N,N
d495658148aa051e9a9d4e9ffd7a168a,1021,D016,1,Y,N,N
d495658148aa051e9a9d4e9ffd7a168a,1022,D016,1,Y,N,N
d495658148aa051e9a9d4e9ffd7a168a,1031,D016,1,Y,N,N
d495658148aa051e9a9d4e9ffd7a168a,1032,D016,1,Y,N,N
d495658148aa051e9a9d4e9ffd7a168a,1041,D016,1,Y,N,N
d495658148aa051e9a9d4e9ffd7a168a,1042,D016,1,Y,N,N
d495658148aa051e9a9d4e9ffd7a168a,1051,D016,1,Y,N,N
d495658148aa051e9a9d4e9ffd7a168a,1052,D016,1,Y,N,N
c7c234fc7b89ecf67d6a8642c55d0f02,1021,D016,1,Y,N,N
c7c234fc7b89ecf67d6a8642c55d0f02,1022,D016,1,Y,N,N
c7c234fc7b89ecf67d6a8642c55d0f02,1031,D016,1,Y,N,N
c7c234fc7b89ecf67d6a8642c55d0f02,1032,D016,1,Y,N,N
c7c234fc7b89ecf67d6a8642c55d0f02,1041,D016,1,Y,N,N
c7c234fc7b89ecf67d6a8642c55d0f02,1042,D016,1,Y,N,N
c7c234fc7b89ecf67d6a8642c55d0f02,1051,D016,1,Y,N,N
c7c234fc7b89ecf67d6a8642c55d0f02,1052,D016,1,Y,N,N
d2342db222a9446f97110ecb3267dce4,1021,D016,1,Y,N,N
d2342db222a9446f97110ecb3267dce4,1022,D016,1,Y,N,N
d2342db222a9446f97110ecb3267dce4,1031,D016,1,Y,N,N
d2342db222a9446f97110ecb3267dce4,1032,D016,1,Y,N,N
d2342db222a9446f97110ecb3267dce4,1041,D016,1,Y,N,N
d2342db222a9446f97110ecb3267dce4,1042,D016,1,Y,N,N
d2342db222a9446f97110ecb3267dce4,1051,D016,1,Y,N,N
d2342db222a9446f97110ecb3267dce4,1052,D016,1,Y,N,N
e7dabbfdd52cc282b152d7c701e8281d,1021,D016,1,Y,N,N
e7dabbfdd52cc282b152d7c701e8281d,1022,D016,1,Y,N,N
e7dabbfdd52cc282b152d7c701e8281d,1031,D016,1,Y,N,N
e7dabbfdd52cc282b152d7c701e8281d,1032,D016,1,Y,N,N
e7dabbfdd52cc282b152d7c701e8281d,1041,D016,1,Y,N,N
e7dabbfdd52cc282b152d7c701e8281d,1042,D016,1,Y,N,N
e7dabbfdd52cc282b152d7c701e8281d,1051,D016,1,Y,N,N
e7dabbfdd52cc282b152d7c701e8281d,1052,D016,1,Y,N,N
19a4c00086ac704431e08f2c0e5fb824,1021,D016,1,Y,N,N
827d1a033efe2b542be923888493f75f,1021,D016,1,Y,N,N
827d1a033efe2b542be923888493f75f,1022,D016,1,Y,N,N
827d1a033efe2b542be923888493f75f,1031,D016,1,Y,N,N
827d1a033efe2b542be923888493f75f,1032,D016,1,Y,N,N
827d1a033efe2b542be923888493f75f,1041,D016,1,Y,N,N
827d1a033efe2b542be923888493f75f,1042,D016,1,Y,N,N
827d1a033efe2b542be923888493f75f,1051,D016,1,Y,N,N
827d1a033efe2b542be923888493f75f,1052,D016,1,Y,N,N
43b2021f47a7da1640e608e68538d824,1021,D016,1,Y,N,N
43b2021f47a7da1640e608e68538d824,1022,D016,1,Y,N,N
43b2021f47a7da1640e608e68538d824,1031,D016,1,Y,N,N
43b2021f47a7da1640e608e68538d824,1032,D016,1,Y,N,N
43b2021f47a7da1640e608e68538d824,1041,D016,1,Y,N,N
43b2021f47a7da1640e608e68538d824,1042,D016,1,Y,N,N
43b2021f47a7da1640e608e68538d824,1051,D016,1,Y,N,N
43b2021f47a7da1640e608e68538d824,1052,D016,1,Y,N,N
0b159bd8fb898e02ea172fa0a9bf406e,1021,D016,1,Y,N,N
0b159bd8fb898e02ea172fa0a9bf406e,1022,D016,1,Y,N,N
0b159bd8fb898e02ea172fa0a9bf406e,1031,D016,1,Y,N,N
0b159bd8fb898e02ea172fa0a9bf406e,1032,D016,1,Y,N,N
0b159bd8fb898e02ea172fa0a9bf406e,1041,D016,1,Y,N,N
0b159bd8fb898e02ea172fa0a9bf406e,1042,D016,1,Y,N,N
0b159bd8fb898e02ea172fa0a9bf406e,1051,D016,1,Y,N,N
0b159bd8fb898e02ea172fa0a9bf406e,1052,D016,1,Y,N,N
ae35d7750b77b0fb6e1d0cfc425b3565,1021,D016,1,Y,N,N
ae35d7750b77b0fb6e1d0cfc425b3565,1022,D016,1,Y,N,N
ae35d7750b77b0fb6e1d0cfc425b3565,1031,D016,1,Y,N,N
ae35d7750b77b0fb6e1d0cfc425b3565,1032,D016,1,Y,N,N
ae35d7750b77b0fb6e1d0cfc425b3565,1041,D016,1,Y,N,N
ae35d7750b77b0fb6e1d0cfc425b3565,1042,D016,1,Y,N,N
ae35d7750b77b0fb6e1d0cfc425b3565,1051,D016,1,Y,N,N
ae35d7750b77b0fb6e1d0cfc425b3565,1052,D016,1,Y,N,N
19a4c00086ac704431e08f2c0e5fb824,1021,D016,1,Y,N,N
19a4c00086ac704431e08f2c0e5fb824,1021,D016,1,Y,N,N
19a4c00086ac704431e08f2c0e5fb824,1022,D016,1,Y,N,N
19a4c00086ac704431e08f2c0e5fb824,1031,D016,1,Y,N,N
19a4c00086ac704431e08f2c0e5fb824,1032,D016,1,Y,N,N
19a4c00086ac704431e08f2c0e5fb824,1041,D016,1,Y,N,N
19a4c00086ac704431e08f2c0e5fb824,1042,D016,1,Y,N,N
19a4c00086ac704431e08f2c0e5fb824,1051,D016,1,Y,N,N
19a4c00086ac704431e08f2c0e5fb824,1052,D016,1,Y,N,N
0f3cf4d65a507935a0e5bd209da333d2,1021,D007,1,Y,N,N
0f3cf4d65a507935a0e5bd209da333d2,1022,D007,1,Y,N,N
0f3cf4d65a507935a0e5bd209da333d2,1031,D007,1,Y,N,N
0f3cf4d65a507935a0e5bd209da333d2,1032,D007,1,Y,N,N
0f3cf4d65a507935a0e5bd209da333d2,1041,D007,1,Y,N,N
0f3cf4d65a507935a0e5bd209da333d2,1042,D007,1,Y,N,N
0f3cf4d65a507935a0e5bd209da333d2,1051,D007,1,Y,N,N
0f3cf4d65a507935a0e5bd209da333d2,1052,D007,1,Y,N,N
ca91949739a22628284e848030af0f8d,1021,D007,1,Y,N,N
ca91949739a22628284e848030af0f8d,1021,D007,1,Y,N,N
ca91949739a22628284e848030af0f8d,1021,D007,1,Y,N,N
ca91949739a22628284e848030af0f8d,1022,D007,1,Y,N,N
ca91949739a22628284e848030af0f8d,1031,D007,1,Y,N,N
ca91949739a22628284e848030af0f8d,1032,D007,1,Y,N,N
ca91949739a22628284e848030af0f8d,1041,D007,1,Y,N,N
ca91949739a22628284e848030af0f8d,1042,D007,1,Y,N,N
ca91949739a22628284e848030af0f8d,1051,D007,1,Y,N,N
ca91949739a22628284e848030af0f8d,1052,D007,1,Y,N,N
ed1919f8887ad4decaec107b6ef7b1a9,1021,D007,1,Y,N,N
ed1919f8887ad4decaec107b6ef7b1a9,1022,D007,1,Y,N,N
ed1919f8887ad4decaec107b6ef7b1a9,1031,D007,1,Y,N,N
ed1919f8887ad4decaec107b6ef7b1a9,1032,D007,1,Y,N,N
ed1919f8887ad4decaec107b6ef7b1a9,1041,D007,1,Y,N,N
ed1919f8887ad4decaec107b6ef7b1a9,1042,D007,1,Y,N,N
ed1919f8887ad4decaec107b6ef7b1a9,1051,D007,1,Y,N,N
ed1919f8887ad4decaec107b6ef7b1a9,1052,D007,1,Y,N,N
8016b7f2858c27154be8c9d99b12bad3,1021,D007,1,Y,N,N
8016b7f2858c27154be8c9d99b12bad3,1022,D007,1,Y,N,N
8016b7f2858c27154be8c9d99b12bad3,1031,D007,1,Y,N,N
8016b7f2858c27154be8c9d99b12bad3,1032,D007,1,Y,N,N
8016b7f2858c27154be8c9d99b12bad3,1041,D007,1,Y,N,N
8016b7f2858c27154be8c9d99b12bad3,1042,D007,1,Y,N,N
8016b7f2858c27154be8c9d99b12bad3,1051,D007,1,Y,N,N
8016b7f2858c27154be8c9d99b12bad3,1052,D007,1,Y,N,N
dbd2b637d4597c698916914ef1a9798f,1021,D007,1,Y,N,N
dbd2b637d4597c698916914ef1a9798f,1022,D007,1,Y,N,N
dbd2b637d4597c698916914ef1a9798f,1031,D007,1,Y,N,N
dbd2b637d4597c698916914ef1a9798f,1032,D007,1,Y,N,N
dbd2b637d4597c698916914ef1a9798f,1041,D007,1,Y,N,N
dbd2b637d4597c698916914ef1a9798f,1042,D007,1,Y,N,N
dbd2b637d4597c698916914ef1a9798f,1051,D007,1,Y,N,N
dbd2b637d4597c698916914ef1a9798f,1052,D007,1,Y,N,N
872ea19ecb9a0d9d22fffb06ee20ecb1,1021,D007,1,Y,N,N
872ea19ecb9a0d9d22fffb06ee20ecb1,1022,D007,1,Y,N,N
872ea19ecb9a0d9d22fffb06ee20ecb1,1031,D007,1,Y,N,N
872ea19ecb9a0d9d22fffb06ee20ecb1,1032,D007,1,Y,N,N
872ea19ecb9a0d9d22fffb06ee20ecb1,1041,D007,1,Y,N,N
872ea19ecb9a0d9d22fffb06ee20ecb1,1042,D007,1,Y,N,N
872ea19ecb9a0d9d22fffb06ee20ecb1,1051,D007,1,Y,N,N
872ea19ecb9a0d9d22fffb06ee20ecb1,1052,D007,1,Y,N,N
79f7fdec9acfe1bf3206683bf6958cec,1021,D007,1,Y,N,N
79f7fdec9acfe1bf3206683bf6958cec,1022,D007,1,Y,N,N
79f7fdec9acfe1bf3206683bf6958cec,1031,D007,1,Y,N,N
79f7fdec9acfe1bf3206683bf6958cec,1032,D007,1,Y,N,N
79f7fdec9acfe1bf3206683bf6958cec,1041,D007,1,Y,N,N
79f7fdec9acfe1bf3206683bf6958cec,1042,D007,1,Y,N,N
79f7fdec9acfe1bf3206683bf6958cec,1051,D007,1,Y,N,N
79f7fdec9acfe1bf3206683bf6958cec,1052,D007,1,Y,N,N
a02cfd2e0769d5d37e331b4fa2018450,1021,D007,1,Y,N,N
a02cfd2e0769d5d37e331b4fa2018450,1022,D007,1,Y,N,N
a02cfd2e0769d5d37e331b4fa2018450,1031,D007,1,Y,N,N
a02cfd2e0769d5d37e331b4fa2018450,1032,D007,1,Y,N,N
a02cfd2e0769d5d37e331b4fa2018450,1041,D007,1,Y,N,N
a02cfd2e0769d5d37e331b4fa2018450,1042,D007,1,Y,N,N
a02cfd2e0769d5d37e331b4fa2018450,1051,D007,1,Y,N,N
a02cfd2e0769d5d37e331b4fa2018450,1052,D007,1,Y,N,N
8516cd5528b0e4efedcdb7f1bdc6b8c3,1021,D007,1,Y,N,N
8516cd5528b0e4efedcdb7f1bdc6b8c3,1022,D007,1,Y,N,N
8516cd5528b0e4efedcdb7f1bdc6b8c3,1031,D007,1,Y,N,N
8516cd5528b0e4efedcdb7f1bdc6b8c3,1032,D007,1,Y,N,N
8516cd5528b0e4efedcdb7f1bdc6b8c3,1041,D007,1,Y,N,N
8516cd5528b0e4efedcdb7f1bdc6b8c3,1042,D007,1,Y,N,N
8516cd5528b0e4efedcdb7f1bdc6b8c3,1051,D007,1,Y,N,N
8516cd5528b0e4efedcdb7f1bdc6b8c3,1052,D007,1,Y,N,N
43b2021f47a7da1640e608e68538d824,1021,D007,1,Y,N,N
43b2021f47a7da1640e608e68538d824,1022,D007,1,Y,N,N
43b2021f47a7da1640e608e68538d824,1031,D007,1,Y,N,N
43b2021f47a7da1640e608e68538d824,1032,D007,1,Y,N,N
43b2021f47a7da1640e608e68538d824,1041,D007,1,Y,N,N
43b2021f47a7da1640e608e68538d824,1042,D007,1,Y,N,N
43b2021f47a7da1640e608e68538d824,1051,D007,1,Y,N,N
43b2021f47a7da1640e608e68538d824,1052,D007,1,Y,N,N
19a4c00086ac704431e08f2c0e5fb824,1021,D007,1,Y,N,N
19a4c00086ac704431e08f2c0e5fb824,1022,D007,1,Y,N,N
19a4c00086ac704431e08f2c0e5fb824,1031,D007,1,Y,N,N
19a4c00086ac704431e08f2c0e5fb824,1032,D007,1,Y,N,N
19a4c00086ac704431e08f2c0e5fb824,1041,D007,1,Y,N,N
19a4c00086ac704431e08f2c0e5fb824,1042,D007,1,Y,N,N
19a4c00086ac704431e08f2c0e5fb824,1051,D007,1,Y,N,N
19a4c00086ac704431e08f2c0e5fb824,1052,D007,1,Y,N,N
d495658148aa051e9a9d4e9ffd7a168a,1021,D007,1,Y,N,N
d495658148aa051e9a9d4e9ffd7a168a,1022,D007,1,Y,N,N
d495658148aa051e9a9d4e9ffd7a168a,1031,D007,1,Y,N,N
d495658148aa051e9a9d4e9ffd7a168a,1032,D007,1,Y,N,N
d495658148aa051e9a9d4e9ffd7a168a,1041,D007,1,Y,N,N
d495658148aa051e9a9d4e9ffd7a168a,1042,D007,1,Y,N,N
d495658148aa051e9a9d4e9ffd7a168a,1051,D007,1,Y,N,N
d495658148aa051e9a9d4e9ffd7a168a,1052,D007,1,Y,N,N
d7a2fc7948a66521db97ca9788f8c24c,1021,D007,1,Y,N,N
d7a2fc7948a66521db97ca9788f8c24c,1022,D007,1,Y,N,N
d7a2fc7948a66521db97ca9788f8c24c,1031,D007,1,Y,N,N
d7a2fc7948a66521db97ca9788f8c24c,1032,D007,1,Y,N,N
d7a2fc7948a66521db97ca9788f8c24c,1041,D007,1,Y,N,N
d7a2fc7948a66521db97ca9788f8c24c,1042,D007,1,Y,N,N
d7a2fc7948a66521db97ca9788f8c24c,1051,D007,1,Y,N,N
d7a2fc7948a66521db97ca9788f8c24c,1052,D007,1,Y,N,N
27aa9698b43520c7e3a5f2e03f746018,1021,C025,1,Y,N,N
27aa9698b43520c7e3a5f2e03f746018,1022,C025,1,Y,N,N
a86aedbcbb51ee8e35fbc5f7c63d826e,1021,C014,1,Y,N,N
a86aedbcbb51ee8e35fbc5f7c63d826e,1022,C014,1,Y,N,N
a86aedbcbb51ee8e35fbc5f7c63d826e,1031,C014,1,Y,N,N
a86aedbcbb51ee8e35fbc5f7c63d826e,1032,C014,1,Y,N,N
a86aedbcbb51ee8e35fbc5f7c63d826e,1041,C014,1,Y,N,N
a86aedbcbb51ee8e35fbc5f7c63d826e,1042,C014,1,Y,N,N
a86aedbcbb51ee8e35fbc5f7c63d826e,1051,C014,1,Y,N,N
d7d03518c2e6c8a156b29e3ba5cf8126,1021,C014,1,Y,N,N
d7d03518c2e6c8a156b29e3ba5cf8126,1022,C014,1,Y,N,N
d7d03518c2e6c8a156b29e3ba5cf8126,1031,C014,1,Y,N,N
e1d297ef9dd98a2c94fe367622aac72d,1021,C014,1,Y,N,N
e1d297ef9dd98a2c94fe367622aac72d,1022,C014,1,Y,N,N
e1d297ef9dd98a2c94fe367622aac72d,1031,C014,1,Y,N,N
3d94a675ed477915dc2e2b2199d351a9,1021,C014,1,Y,N,N
3d94a675ed477915dc2e2b2199d351a9,1022,C014,1,Y,N,N
3d94a675ed477915dc2e2b2199d351a9,1031,C014,1,Y,N,N
3d94a675ed477915dc2e2b2199d351a9,1032,C014,1,Y,N,N
3d94a675ed477915dc2e2b2199d351a9,1041,C014,1,Y,N,N
3d94a675ed477915dc2e2b2199d351a9,1042,C014,1,Y,N,N
3d94a675ed477915dc2e2b2199d351a9,1051,C014,1,Y,N,N
11da078157231875e72888d0b411232d,1021,C014,1,Y,N,N
11da078157231875e72888d0b411232d,1022,C014,1,Y,N,N
11da078157231875e72888d0b411232d,1031,C014,1,Y,N,N
a46c441701a02b453cf68fded15c42c7,1021,C014,1,Y,N,N
a46c441701a02b453cf68fded15c42c7,1022,C014,1,Y,N,N
a46c441701a02b453cf68fded15c42c7,1031,C014,1,Y,N,N
ec0c371503be02bfd79307a7d6824e43,1021,C014,1,Y,N,N
ec0c371503be02bfd79307a7d6824e43,1022,C014,1,Y,N,N
ec0c371503be02bfd79307a7d6824e43,1031,C014,1,Y,N,N
ec0c371503be02bfd79307a7d6824e43,1032,C014,1,Y,N,N
ec0c371503be02bfd79307a7d6824e43,1041,C014,1,Y,N,N
ec0c371503be02bfd79307a7d6824e43,1042,C014,1,Y,N,N
ec0c371503be02bfd79307a7d6824e43,1051,C014,1,Y,N,N
bd261470ae896dd9acdb92f21cc43b00,1021,C014,1,Y,N,N
bd261470ae896dd9acdb92f21cc43b00,1022,C014,1,Y,N,N
bd261470ae896dd9acdb92f21cc43b00,1031,C014,1,Y,N,N
9731db442bb31547190d1bd948e18715,1021,C014,1,Y,N,N
9731db442bb31547190d1bd948e18715,1022,C014,1,Y,N,N
9731db442bb31547190d1bd948e18715,1031,C014,1,Y,N,N
de91c5acc5cdcb5ff31fedaffaba1ba9,1021,C014,1,Y,N,N
de91c5acc5cdcb5ff31fedaffaba1ba9,1022,C014,1,Y,N,N
de91c5acc5cdcb5ff31fedaffaba1ba9,1031,C014,1,Y,N,N
af7827227dbf95897ba191c832f22f71,1021,C014,1,Y,N,N
af7827227dbf95897ba191c832f22f71,1022,C014,1,Y,N,N
af7827227dbf95897ba191c832f22f71,1031,C014,1,Y,N,N
d3724b08de9d8eb6eea55bb80a019bd1,1021,C014,1,Y,N,N
d3724b08de9d8eb6eea55bb80a019bd1,1022,C014,1,Y,N,N
d3724b08de9d8eb6eea55bb80a019bd1,1031,C014,1,Y,N,N
0ef57cb9224589d838fe7db44e933799,1021,C014,1,Y,N,N
0ef57cb9224589d838fe7db44e933799,1022,C014,1,Y,N,N
0ef57cb9224589d838fe7db44e933799,1031,C014,1,Y,N,N
8afb2212df2d2f17372f09e445bf0bf7,1021,D007,1,Y,N,N
8afb2212df2d2f17372f09e445bf0bf7,1022,D007,1,Y,N,N
8afb2212df2d2f17372f09e445bf0bf7,1031,D007,1,Y,N,N
8afb2212df2d2f17372f09e445bf0bf7,1032,D007,1,Y,N,N
8afb2212df2d2f17372f09e445bf0bf7,1041,D007,1,Y,N,N
8afb2212df2d2f17372f09e445bf0bf7,1042,D007,1,Y,N,N
8afb2212df2d2f17372f09e445bf0bf7,1051,D007,1,Y,N,N
8afb2212df2d2f17372f09e445bf0bf7,1052,D007,1,Y,N,N
c7c234fc7b89ecf67d6a8642c55d0f02,1021,D007,1,Y,N,N
c7c234fc7b89ecf67d6a8642c55d0f02,1022,D007,1,Y,N,N
